date,US_INTERNET,US_SEMICONDUCTOR,US_NEW_ENERGY,US_HEALTHCARE,US_FINANCIALS,US_REAL_ESTATE_CHAIN,US_ENERGY,US_MATERIALS,US_INDUSTRIALS,US_UTILITIES,CN_INTERNET,CN_SEMICONDUCTOR,CN_NEW_ENERGY,CN_HEALTHCARE,CN_FINANCIALS,CN_REAL_ESTATE_CHAIN,CN_ENERGY,CN_MATERIALS,CN_INDUSTRIALS,CN_UTILITIES
2023-10-03,258244885.0341797,1333922288.1774902,6280845.944595337,1456544630.1643372,1641026094.7803497,517383539.23339844,1679652922.9614258,966298754.8599243,1155678407.4668884,3016774253.6605835,,,,,,,,,,
2023-10-04,127616240.54870605,1587720586.090088,5220518.3029174805,1229730504.4822693,1253785091.5374756,332734668.6340332,2337275427.719116,665952011.1541748,1095819041.4466858,1542857665.2908325,,,,,,,,,,
2023-10-05,52765054.55932617,872995622.0855713,11680418.72253418,1180607423.9593506,1299464080.1456451,259261949.64523315,1834052735.584259,750214260.3057861,988196178.90625,1463505213.8519287,,,,,,,,,,
2023-10-06,67211064.95361328,1455647546.3256836,8120999.806213379,1327406820.03479,1710947186.9018555,356844503.02505493,2019345092.212677,594978117.4118042,1341514378.4690857,1798481667.181778,,,,,,,,,,
2023-10-09,64155475.03051758,998577413.30719,4949416.37802124,1002526491.329956,1944398825.5142212,227472184.1217041,2492371694.202423,480524487.73651123,1088613699.710846,1078199735.471344,583103905.468601,291215219.60642195,126899704.79500294,577851751.0367618,40867606.898498535,167794066.91596377,7080156.402015686,84176470.10922432,218835687.9336834,157895394.66712815
2023-10-10,247648103.5079956,1003552679.6722412,17246980.586242676,1020721442.6101685,1427287389.7514343,291157722.1282959,1692375067.1516418,513142076.2641907,956421249.1744995,1657833986.9628906,854665068.9381933,296385369.2254987,118500093.35131645,405071428.4931779,33785759.665220976,140747363.65595055,9647044.912099838,76241475.8102417,162685457.01659918,37012885.96852809
2023-10-11,45150414.3371582,1332757214.7445679,6699273.66027832,1195261280.316162,1142000622.2885132,262334512.45117188,1888755753.3737183,369891951.04522705,777707374.9885559,1463413318.9640045,631590503.4196808,349247981.14376473,127803221.33188486,906356371.4576367,52744657.725691795,167580384.65904593,9433894.780564308,88917120.829314,278898324.130106,54989846.78171754
2023-10-12,107117789.43786621,1284461921.1593628,6247075.028991699,1350044418.080902,1333057773.2528687,437716248.3673096,1603778870.5444336,448191029.5188904,799842208.8088989,1487781067.3152924,535995081.2192917,311990233.74859464,327475719.46297646,524939597.8527105,62753362.245162964,183742531.35299683,9233243.054151535,162738124.38430786,249663386.7560429,33176980.18271905
2023-10-13,73667232.56835938,1337062835.1364136,6266684.566497803,1415197534.8953247,1692900247.0249176,314778536.82785034,1988554835.9481812,414952231.17370605,939107461.2579346,1080703831.1828613,675664407.6412439,255034637.92946935,159220272.8165388,465309847.7253106,44105333.54916859,112294067.52479434,12864155.504989624,83149909.98945236,286622158.22314906,23668704.21972549
2023-10-16,52487500.0,1401024387.866211,9659892.356872559,1320788442.7642822,1465625979.0843964,232746560.2279663,1583166444.2276,459713820.29571533,825086547.9309082,1091434330.1345825,542005834.0716362,311367531.9428086,162183898.08362722,637511851.9526606,40428681.3816905,127615510.90366244,12323399.994921684,65686313.70596886,243184242.15728164,32209003.09823692
2023-10-17,64930206.53076172,1881438260.3363037,3343953.380584717,1144475931.1080933,1354256377.1850586,360188146.2188721,1685510125.5493164,436924313.41018677,1062050788.4765625,1017123365.8027649,466586416.2512115,267219143.9708233,137895883.18933678,544995659.7374649,50125327.69482136,126082745.48434019,7674340.333938599,56368591.930657625,235433063.0403757,37723765.21545339
