left_id,right_id,left_market,right_market,left_sector,right_sector,left_ticker,right_ticker,same_sector,cross_market,observations,pearson,spearman,tail_alpha,lower_left_tail_count,lower_right_tail_count,lower_both_tail_count,lower_both_tail_probability,lower_tail_dependence,lower_co_crash_lift_vs_independence,lower_right_given_left_tail,lower_left_given_right_tail,lower_tail_union_pearson,lower_avg_left_return_when_both_tail,lower_avg_right_return_when_both_tail,upper_left_tail_count,upper_right_tail_count,upper_both_tail_count,upper_both_tail_probability,upper_tail_dependence,upper_co_rally_lift_vs_independence,upper_right_given_left_tail,upper_left_given_right_tail,upper_tail_union_pearson,upper_avg_left_return_when_both_tail,upper_avg_right_return_when_both_tail,middle_both_count,middle_both_probability,middle_pearson,middle_spearman
US_HEALTHCARE,US_ENERGY,US,US,Healthcare,Energy,XLV,XLE,False,False,1699,0.27741654895122725,0.24515682559427954,0.05,84,84,23,0.01353737492642731,0.2707474985285462,5.414949970570922,0.27380952380952384,0.27380952380952384,-0.24754260308769893,-2.6174367928747793,-2.516316018427913,85,85,13,0.007651559741024131,0.1530311948204826,3.060623896409652,0.15294117647058825,0.15294117647058825,-0.5781531299884763,1.8506604871427232,1.9312074863525537,1404,0.8263684520306063,0.16645477519179944,0.1723412895309416
US_SEMICONDUCTOR,US_FINANCIALS,US,US,Semiconductor,Financials,SMH,XLF,False,False,1699,0.44180096574861216,0.4316147234199046,0.05,84,84,22,0.012948793407886992,0.2589758681577398,5.179517363154796,0.2619047619047619,0.2619047619047619,-0.3404120831925901,-2.5603108677688016,-2.6155801978161124,85,85,20,0.011771630370806356,0.23543260741612712,4.708652148322542,0.23529411764705882,0.23529411764705882,-0.4583562859567736,2.0481769078940117,2.0019417569468176,1403,0.8257798705120659,0.3491411613318268,0.34281445710744857
US_FINANCIALS,US_UTILITIES,US,US,Financials,Utilities,XLF,XLU,False,False,1699,0.37622844983983283,0.3479138485976504,0.05,84,84,22,0.012948793407886992,0.2589758681577398,5.179517363154796,0.2619047619047619,0.2619047619047619,-0.3266469977490321,-2.4119231737214486,-2.513472313292272,85,85,18,0.01059446733372572,0.2118893466745144,4.237786933490288,0.21176470588235294,0.21176470588235294,-0.38915564470393427,2.079736044588817,2.235831797087346,1402,0.8251912889935256,0.24331719528223075,0.251774850914683
CN_INTERNET,CN_HEALTHCARE,CN,CN,Internet,Healthcare,513050.SS,512010.SS,False,False,1653,0.4692091857519993,0.4566711241625895,0.05,82,82,21,0.012704174228675136,0.2540834845735027,5.081669691470053,0.25609756097560976,0.25609756097560976,-0.3746040180262488,-2.2047810848178013,-2.209262118809284,83,83,15,0.009074410163339383,0.18148820326678766,3.6297640653357526,0.18072289156626506,0.18072289156626506,-0.4035958467069068,2.3906726067746678,2.492016944432904,1359,0.822141560798548,0.3509225177771374,0.3472665552873706
CN_SEMICONDUCTOR,CN_MATERIALS,CN,CN,Semiconductor,Materials,512760.SS,512400.SS,False,False,1653,0.3463991014032554,0.4240835394634939,0.05,82,82,21,0.012704174228675136,0.2540834845735027,5.081669691470053,0.25609756097560976,0.25609756097560976,-0.33479321825793784,-2.263279154481162,-2.2339258190385642,83,83,10,0.006049606775559589,0.12099213551119177,2.419842710223835,0.12048192771084337,0.12048192771084337,-0.4487089726538974,2.6740627607262217,2.6897323907358346,1356,0.8203266787658802,0.30801373687949124,0.3216909634223086
CN_NEW_ENERGY,CN_REAL_ESTATE_CHAIN,CN,CN,New Energy,Real Estate Chain,515030.SS,512200.SS,False,False,1497,0.16579349769218418,0.314791631770284,0.05,74,74,19,0.012692050768203072,0.25384101536406145,5.076820307281228,0.25675675675675674,0.25675675675675674,-0.3953352732575681,-2.33471628388114,-1.2931060185025023,75,75,11,0.007348029392117568,0.14696058784235136,2.9392117568470266,0.14666666666666667,0.14666666666666667,-0.2631581302528641,2.4246254561032554,1.7087786625131,1232,0.8229792919171677,0.21833892576724667,0.2161424127349996
US_SEMICONDUCTOR,US_ENERGY,US,US,Semiconductor,Energy,SMH,XLE,False,False,1699,0.259895380913151,0.23184569792910084,0.05,84,84,21,0.012360211889346674,0.24720423778693346,4.944084755738668,0.25,0.25,-0.2657680608267984,-2.5552166956505524,-2.909739360379673,85,85,6,0.003531489111241907,0.07062978222483814,1.4125956444967624,0.07058823529411765,0.07058823529411765,-0.5944717854554014,2.059616379954049,1.9976078581977703,1394,0.8204826368452031,0.1720746440685762,0.18004672938131366
US_NEW_ENERGY,US_FINANCIALS,US,US,New Energy,Financials,QCLN,XLF,False,False,1699,0.46399358607973157,0.44976051913599513,0.05,84,84,21,0.012360211889346674,0.24720423778693346,4.944084755738668,0.25,0.25,-0.2569723565211708,-2.5060340209862684,-2.6267664432669493,85,85,20,0.011771630370806356,0.23543260741612712,4.708652148322542,0.23529411764705882,0.23529411764705882,-0.43556911859605363,2.294715296085794,2.0657046617189936,1402,0.8251912889935256,0.3389799403123949,0.3426942863136939
CN_INTERNET,CN_REAL_ESTATE_CHAIN,CN,CN,Internet,Real Estate Chain,513050.SS,512200.SS,False,False,1653,0.20807102863314222,0.3855601760860291,0.05,82,82,20,0.012099213551119177,0.24198427102238354,4.83968542044767,0.24390243902439024,0.24390243902439024,-0.34149895792428747,-2.2329131882404956,-1.425689871775781,83,83,18,0.010889292196007259,0.21778584392014516,4.355716878402903,0.21686746987951808,0.21686746987951808,-0.29964645789656663,2.4668127076751496,1.693897653427759,1362,0.8239564428312159,0.27420504844682736,0.27675843015296975
CN_HEALTHCARE,CN_INDUSTRIALS,CN,CN,Healthcare,Industrials,512010.SS,512660.SS,False,False,1653,0.37694102344688335,0.3773532456438535,0.05,82,82,20,0.012099213551119177,0.24198427102238354,4.83968542044767,0.24390243902439024,0.24390243902439024,-0.39508946864382344,-2.2051005085040516,-2.297824256047575,83,83,11,0.006654567453115548,0.13309134906231096,2.6618269812462185,0.13253012048192772,0.13253012048192772,-0.5516395817734728,2.465690065445374,2.265964599571748,1356,0.8203266787658802,0.27450520295124364,0.2767860580178114
CN_ENERGY,CN_MATERIALS,CN,CN,Energy,Materials,159945.SZ,512400.SS,False,False,1653,0.44340917548107467,0.43413715146907955,0.05,82,82,20,0.012099213551119177,0.24198427102238354,4.83968542044767,0.24390243902439024,0.24390243902439024,-0.33743057413167704,-2.371390923486164,-2.417792621084249,83,83,16,0.009679370840895343,0.19358741681790684,3.871748336358136,0.1927710843373494,0.1927710843373494,-0.38055894279024366,2.6334350818814753,2.492760611911618,1362,0.8239564428312159,0.301405316456467,0.3161038638521555
US_NEW_ENERGY,US_HEALTHCARE,US,US,New Energy,Healthcare,QCLN,XLV,False,False,1699,0.3669135832008501,0.3360155270031193,0.05,84,84,20,0.011771630370806356,0.23543260741612712,4.708652148322542,0.23809523809523808,0.23809523809523808,-0.2330240205302824,-2.5608056484389037,-2.763043369125927,85,85,17,0.010005885815185403,0.20011771630370803,4.00235432607416,0.2,0.2,-0.5180080464642066,2.3049084007018408,1.9864865127907076,1403,0.8257798705120659,0.25532473377903253,0.24588966400938503
CN_INTERNET,CN_SEMICONDUCTOR,CN,CN,Internet,Semiconductor,513050.SS,512760.SS,False,False,1653,0.2884501647512692,0.34580934125735097,0.05,82,82,19,0.011494252873563218,0.22988505747126436,4.597701149425286,0.23170731707317074,0.23170731707317074,-0.29607209580805627,-1.9938589153046593,-2.0835341755859,83,83,14,0.008469449485783424,0.1693889897156685,3.387779794313369,0.1686746987951807,0.1686746987951807,-0.5305696480254364,2.4058124040324236,2.2558223145074745,1357,0.8209316394434362,0.2672839592803758,0.2706350451191022
CN_SEMICONDUCTOR,CN_HEALTHCARE,CN,CN,Semiconductor,Healthcare,512760.SS,512010.SS,False,False,1653,0.30933440331342105,0.4020100874200955,0.05,82,82,19,0.011494252873563218,0.22988505747126436,4.597701149425286,0.23170731707317074,0.23170731707317074,-0.3776699273342071,-2.1742818062459923,-2.316293707869111,83,83,13,0.007864488808227465,0.15728977616454928,3.1457955232909853,0.1566265060240964,0.1566265060240964,-0.2729271816437511,2.106005459585123,2.551437991957951,1360,0.822746521476104,0.29539793848753243,0.3113842911514398
CN_HEALTHCARE,CN_MATERIALS,CN,CN,Healthcare,Materials,512010.SS,512400.SS,False,False,1653,0.37465439267917827,0.36878603653459746,0.05,82,82,19,0.011494252873563218,0.22988505747126436,4.597701149425286,0.23170731707317074,0.23170731707317074,-0.445524484019102,-2.1563883324547395,-2.299013133223851,83,83,15,0.009074410163339383,0.18148820326678766,3.6297640653357526,0.18072289156626506,0.18072289156626506,-0.4772994081477649,2.4413182277025434,2.3311364349983483,1360,0.822746521476104,0.2770637325425716,0.28115426005058075
CN_REAL_ESTATE_CHAIN,CN_ENERGY,CN,CN,Real Estate Chain,Energy,512200.SS,159945.SZ,False,False,1653,0.13677206975258607,0.2827452366712688,0.05,82,82,19,0.011494252873563218,0.22988505747126436,4.597701149425286,0.23170731707317074,0.23170731707317074,-0.09562552413499306,-1.4216495004197358,-2.463430875858347,83,83,14,0.008469449485783424,0.1693889897156685,3.387779794313369,0.1686746987951807,0.1686746987951807,-0.31486576301048425,1.3693784833442224,2.537652487020247,1360,0.822746521476104,0.20669313572929265,0.21643004463002363
CN_SEMICONDUCTOR,CN_UTILITIES,CN,CN,Semiconductor,Utilities,512760.SS,159611.SZ,False,False,1056,0.16237106391320577,0.1747610562439036,0.05,52,52,12,0.011363636363636364,0.22727272727272727,4.545454545454545,0.23076923076923078,0.23076923076923078,-0.24291796929493495,-1.9891759217490081,-2.2132707070776227,53,53,4,0.003787878787878788,0.07575757575757576,1.515151515151515,0.07547169811320754,0.07547169811320754,-0.6143736139912306,2.425902866876923,2.635407487370334,866,0.8200757575757576,0.09747495654245988,0.1015889960326026
CN_NEW_ENERGY,CN_UTILITIES,CN,CN,New Energy,Utilities,515030.SS,159611.SZ,False,False,1056,0.27209089888407795,0.2561016970224151,0.05,52,52,12,0.011363636363636364,0.22727272727272727,4.545454545454545,0.23076923076923078,0.23076923076923078,-0.450733503722786,-2.065935590109178,-2.3298903734357075,53,53,7,0.006628787878787879,0.13257575757575757,2.651515151515151,0.1320754716981132,0.1320754716981132,-0.5123783838978454,2.608766555638307,2.3025535435825693,867,0.8210227272727273,0.18568949214831695,0.1904073319973107
CN_INTERNET,CN_NEW_ENERGY,CN,CN,Internet,New Energy,513050.SS,515030.SS,False,False,1497,0.43567233491825563,0.4421285829335574,0.05,74,74,17,0.011356045424181697,0.22712090848363392,4.542418169672678,0.22972972972972974,0.22972972972972974,-0.38210373215451326,-2.1614239930616055,-2.2797885920845693,75,75,15,0.01002004008016032,0.2004008016032064,4.008016032064127,0.2,0.2,-0.48645158526905113,2.3660784087177684,2.461793171761831,1231,0.822311289245157,0.3420447633827694,0.3533892357370196
CN_FINANCIALS,CN_INDUSTRIALS,CN,CN,Financials,Industrials,510230.SS,512660.SS,False,False,1653,0.27713749443352115,0.21840943247888392,0.05,82,82,18,0.010889292196007259,0.21778584392014516,4.355716878402903,0.21951219512195122,0.21951219512195122,-0.4366666936867698,-2.3159164002062287,-2.448781636369647,83,83,18,0.010889292196007259,0.21778584392014516,4.355716878402903,0.21686746987951808,0.21686746987951808,-0.3799788106001016,2.814827377878639,2.525210304049615,1365,0.8257713248638838,0.14774338590036337,0.13614929443106838
US_INTERNET,US_ENERGY,US,US,Internet,Energy,FDN,XLE,False,False,1699,0.2114255139784876,0.1671979078746971,0.05,84,84,18,0.01059446733372572,0.2118893466745144,4.237786933490288,0.21428571428571427,0.21428571428571427,-0.2954251513294518,-2.703927385801846,-2.911609811533596,85,85,9,0.00529723366686286,0.1059446733372572,2.118893466745144,0.10588235294117647,0.10588235294117647,-0.616889469023071,2.00708702103833,1.9221480858429685,1395,0.8210712183637434,0.08237671566805105,0.09257102510510651
US_INTERNET,US_UTILITIES,US,US,Internet,Utilities,FDN,XLU,False,False,1699,0.20569782655037516,0.16784000614640107,0.05,84,84,18,0.01059446733372572,0.2118893466745144,4.237786933490288,0.21428571428571427,0.21428571428571427,-0.4109144736523997,-2.5896500634427833,-2.771742915639212,85,85,11,0.006474396703943496,0.1294879340788699,2.589758681577398,0.12941176470588237,0.12941176470588237,-0.48884347374497156,2.267373294027136,2.3630733856919184,1396,0.8216597998822837,0.11146423166667604,0.11769225684843661
US_SEMICONDUCTOR,US_UTILITIES,US,US,Semiconductor,Utilities,SMH,XLU,False,False,1699,0.18582699028427194,0.14230533103642587,0.05,84,84,18,0.01059446733372572,0.2118893466745144,4.237786933490288,0.21428571428571427,0.21428571428571427,-0.3625584956967376,-2.649691850715769,-2.7155434344527896,85,85,13,0.007651559741024131,0.1530311948204826,3.060623896409652,0.15294117647058825,0.15294117647058825,-0.5231575385617503,2.180143791135669,2.0176921447327034,1397,0.822248381400824,0.07655541714255533,0.09124196987268882
US_NEW_ENERGY,US_UTILITIES,US,US,New Energy,Utilities,QCLN,XLU,False,False,1699,0.2803257381939215,0.22491800414710797,0.05,84,84,18,0.01059446733372572,0.2118893466745144,4.237786933490288,0.21428571428571427,0.21428571428571427,-0.31560583645533014,-2.4970186490057835,-2.8968786123225154,85,85,15,0.008828722778104767,0.17657445556209533,3.531489111241906,0.17647058823529413,0.17647058823529413,-0.388974730694697,2.5099052322378625,2.4522934688281954,1397,0.822248381400824,0.13034451510616057,0.13227489853441615
CN_HEALTHCARE,CN_UTILITIES,CN,CN,Healthcare,Utilities,512010.SS,159611.SZ,False,False,1056,0.26288042421213564,0.23858426028320254,0.05,52,52,11,0.010416666666666666,0.20833333333333331,4.166666666666665,0.21153846153846154,0.21153846153846154,-0.42306985590978335,-2.1963478275767367,-2.3980107202707335,53,53,8,0.007575757575757576,0.15151515151515152,3.03030303030303,0.1509433962264151,0.1509433962264151,-0.5497631080663921,2.7775638501819975,2.468347088567689,865,0.8191287878787878,0.1656421050918852,0.17796361437062153
CN_REAL_ESTATE_CHAIN,CN_UTILITIES,CN,CN,Real Estate Chain,Utilities,512200.SS,159611.SZ,False,False,1056,0.10417952567635722,0.2769884567583949,0.05,52,52,11,0.010416666666666666,0.20833333333333331,4.166666666666665,0.21153846153846154,0.21153846153846154,-0.08013004535358258,-1.6435781764735429,-2.829136576565478,53,53,5,0.004734848484848485,0.0946969696969697,1.8939393939393936,0.09433962264150944,0.09433962264150944,-0.39250933917540404,1.5030346223149027,2.174407756413359,864,0.8181818181818182,0.22684944201700855,0.2206176308392331
CN_INTERNET,CN_MATERIALS,CN,CN,Internet,Materials,513050.SS,512400.SS,False,False,1653,0.3915118954631172,0.3923139989547309,0.05,82,82,17,0.0102843315184513,0.20568663036902599,4.113732607380519,0.2073170731707317,0.2073170731707317,-0.46672000563604976,-2.2187548188564,-2.2472661367828,83,83,16,0.009679370840895343,0.19358741681790684,3.871748336358136,0.1927710843373494,0.1927710843373494,-0.44789155715647716,2.4754861616189774,2.4937871629238617,1357,0.8209316394434362,0.2979704385942658,0.3056010611136217
CN_SEMICONDUCTOR,CN_REAL_ESTATE_CHAIN,CN,CN,Semiconductor,Real Estate Chain,512760.SS,512200.SS,False,False,1653,0.10547541091579506,0.2805803924205031,0.05,82,82,17,0.0102843315184513,0.20568663036902599,4.113732607380519,0.2073170731707317,0.2073170731707317,-0.08849498589794692,-2.2457787944803544,-1.2511749967970647,83,83,13,0.007864488808227465,0.15728977616454928,3.1457955232909853,0.1566265060240964,0.1566265060240964,-0.31899569787058896,2.296993679559227,1.7099479586625703,1357,0.8209316394434362,0.18972115096844264,0.1961500535461797
CN_HEALTHCARE,CN_FINANCIALS,CN,CN,Healthcare,Financials,512010.SS,510230.SS,False,False,1653,0.37223048995478725,0.3375389366244359,0.05,82,82,17,0.0102843315184513,0.20568663036902599,4.113732607380519,0.2073170731707317,0.2073170731707317,-0.34183248557587215,-2.3022748041845986,-2.6068841168916452,83,83,17,0.0102843315184513,0.20568663036902599,4.113732607380519,0.20481927710843373,0.20481927710843373,-0.4292758545905878,2.2680177641281194,2.7036019912431635,1360,0.822746521476104,0.24680283362501343,0.23907604392341575
CN_NEW_ENERGY,CN_FINANCIALS,CN,CN,New Energy,Financials,515030.SS,510230.SS,False,False,1497,0.2559052805057672,0.21375856458638845,0.05,74,74,15,0.01002004008016032,0.2004008016032064,4.008016032064127,0.20270270270270271,0.20270270270270271,-0.4506226864738611,-2.2629137386308895,-2.126924759130789,75,75,14,0.009352037408149633,0.18704074816299265,3.740814963259852,0.18666666666666668,0.18666666666666668,-0.47312536601046484,2.497473657795037,2.820742728660452,1230,0.8216432865731463,0.12188508409667054,0.12419477520939086
US_REAL_ESTATE_CHAIN,US_ENERGY,US,US,Real Estate Chain,Energy,XHB,XLE,False,False,1699,0.31701039041074225,0.318114645305313,0.05,84,84,17,0.010005885815185403,0.20011771630370803,4.00235432607416,0.20238095238095238,0.20238095238095238,-0.291883954657557,-2.6868621680153475,-2.8666535917515183,85,85,10,0.005885815185403178,0.11771630370806356,2.354326074161271,0.11764705882352941,0.11764705882352941,-0.59175403412644,2.4804447303897827,1.93931367292145,1392,0.8193054738081225,0.25912171769782455,0.2692729458827108
US_REAL_ESTATE_CHAIN,US_UTILITIES,US,US,Real Estate Chain,Utilities,XHB,XLU,False,False,1699,0.36927325495075813,0.34317153071200257,0.05,84,84,17,0.010005885815185403,0.20011771630370803,4.00235432607416,0.20238095238095238,0.20238095238095238,-0.3577392177681022,-2.7187259977805676,-2.43673730032521,85,85,15,0.008828722778104767,0.17657445556209533,3.531489111241906,0.17647058823529413,0.17647058823529413,-0.392248785208956,2.3986671917981437,2.2461565439427202,1394,0.8204826368452031,0.23937085809822872,0.24606667831506798
CN_SEMICONDUCTOR,CN_FINANCIALS,CN,CN,Semiconductor,Financials,512760.SS,510230.SS,False,False,1653,0.21460856507260684,0.2126575007324466,0.05,82,82,16,0.009679370840895343,0.19358741681790684,3.871748336358136,0.1951219512195122,0.1951219512195122,-0.3299829468963412,-2.146231573658457,-2.2373119070384706,83,83,11,0.006654567453115548,0.13309134906231096,2.6618269812462185,0.13253012048192772,0.13253012048192772,-0.43809135902243457,2.5554367461545757,2.8678107680228235,1354,0.8191167574107683,0.12167034273785814,0.1135036845198585
CN_HEALTHCARE,CN_REAL_ESTATE_CHAIN,CN,CN,Healthcare,Real Estate Chain,512010.SS,512200.SS,False,False,1653,0.1941604921001573,0.32099826285664806,0.05,82,82,16,0.009679370840895343,0.19358741681790684,3.871748336358136,0.1951219512195122,0.1951219512195122,-0.3560841251674436,-2.2824629973677437,-1.4574659427249892,83,83,14,0.008469449485783424,0.1693889897156685,3.387779794313369,0.1686746987951807,0.1686746987951807,-0.23567697035807528,2.3721879323323414,1.580012560373561,1354,0.8191167574107683,0.22787222513731295,0.21904931470423877
US_ENERGY,US_UTILITIES,US,US,Energy,Utilities,XLE,XLU,False,False,1699,0.23687528921415504,0.21134210655417512,0.05,84,84,16,0.009417304296645085,0.1883460859329017,3.766921718658033,0.19047619047619047,0.19047619047619047,-0.36529472149753084,-2.490049113574838,-2.7596961414280177,85,85,11,0.006474396703943496,0.1294879340788699,2.589758681577398,0.12941176470588237,0.12941176470588237,-0.5240892824715647,1.8771726151867676,1.8336568275924998,1393,0.8198940553266627,0.1595962591919827,0.16439633445797944
CN_HEALTHCARE,CN_ENERGY,CN,CN,Healthcare,Energy,512010.SS,159945.SZ,False,False,1653,0.10779895028813687,0.08027277041810567,0.05,82,82,15,0.009074410163339383,0.18148820326678766,3.6297640653357526,0.18292682926829268,0.18292682926829268,-0.47157225284701204,-2.15524119965532,-2.469613104416233,83,83,5,0.0030248033877797943,0.060496067755595885,1.2099213551119175,0.060240963855421686,0.060240963855421686,-0.6169964644866746,2.563558815086652,3.17909281552091,1349,0.8160919540229885,0.029118447234885717,0.03439948068161516
CN_ENERGY,CN_INDUSTRIALS,CN,CN,Energy,Industrials,159945.SZ,512660.SS,False,False,1653,0.20934063587377663,0.18436502065221308,0.05,82,82,15,0.009074410163339383,0.18148820326678766,3.6297640653357526,0.18292682926829268,0.18292682926829268,-0.47949415606059936,-2.3195317647279077,-2.258634366979236,83,83,9,0.0054446460980036296,0.10889292196007258,2.1778584392014513,0.10843373493975904,0.10843373493975904,-0.5407887317352282,2.858248641233488,2.610685527869089,1350,0.8166969147005445,0.11838503587308917,0.11322157591795048
CN_INTERNET,CN_UTILITIES,CN,CN,Internet,Utilities,513050.SS,159611.SZ,False,False,1056,0.2695870623304299,0.26541033352260246,0.05,52,52,9,0.008522727272727272,0.17045454545454544,3.4090909090909083,0.17307692307692307,0.17307692307692307,-0.40647745757630305,-2.316581934120661,-2.3159062109603674,53,53,5,0.004734848484848485,0.0946969696969697,1.8939393939393936,0.09433962264150944,0.09433962264150944,-0.585986683546818,2.2510938142888866,2.4615147029942777,863,0.8172348484848485,0.18196335644789535,0.1891239357601035
US_SEMICONDUCTOR,CN_NEW_ENERGY,US,CN,Semiconductor,New Energy,SMH,515030.SS,False,True,1394,0.1392811737222948,0.13390667433348094,0.05,69,69,11,0.007890961262553802,0.15781922525107603,3.1563845050215202,0.15942028985507245,0.15942028985507245,-0.4575285741298822,-2.2948224367463386,-2.4382085997457987,70,70,11,0.007890961262553802,0.15781922525107603,3.1563845050215202,0.15714285714285714,0.15714285714285714,-0.654936156919607,1.918325452120593,2.1695507955736293,1143,0.8199426111908178,0.08694834108417557,0.09654097505566815
CN_INTERNET,CN_INDUSTRIALS,CN,CN,Internet,Industrials,513050.SS,512660.SS,False,False,1653,0.293290391620234,0.2966240832806888,0.05,82,82,12,0.007259528130671506,0.1451905626134301,2.9038112522686017,0.14634146341463414,0.14634146341463414,-0.5309640495091821,-2.0418327840645776,-2.256015439500553,83,83,11,0.006654567453115548,0.13309134906231096,2.6618269812462185,0.13253012048192772,0.13253012048192772,-0.5633397843912239,2.504487641700359,2.3878368221529738,1349,0.8160919540229885,0.18901169403643686,0.19498095205274724
CN_SEMICONDUCTOR,CN_ENERGY,CN,CN,Semiconductor,Energy,512760.SS,159945.SZ,False,False,1653,0.07172397015141846,0.06244260429128889,0.05,82,82,12,0.007259528130671506,0.1451905626134301,2.9038112522686017,0.14634146341463414,0.14634146341463414,-0.3675667697913519,-2.0521485167579807,-2.1705307608526656,83,83,4,0.0024198427102238356,0.04839685420447671,0.967937084089534,0.04819277108433735,0.04819277108433735,-0.5983641801161943,2.9817396947085553,3.642289867432929,1345,0.8136721113127646,0.028588169205293397,0.029508810945513112
US_SEMICONDUCTOR,CN_SEMICONDUCTOR,US,CN,Semiconductor,Semiconductor,SMH,512760.SS,True,True,1539,0.13874351371093874,0.14451515424754763,0.05,76,76,11,0.007147498375568551,0.142949967511371,2.85899935022742,0.14473684210526316,0.14473684210526316,-0.2929944831703491,-2.599643373556257,-2.149194690432474,77,77,7,0.004548408057179987,0.09096816114359974,1.8193632228719943,0.09090909090909091,0.09090909090909091,-0.6309515110422571,2.1246171092973616,1.9650545669550417,1255,0.815464587394412,0.07966720233771714,0.0863430925674075
US_SEMICONDUCTOR,CN_INDUSTRIALS,US,CN,Semiconductor,Industrials,SMH,512660.SS,False,True,1539,0.11471241224735551,0.10160016360139555,0.05,76,76,11,0.007147498375568551,0.142949967511371,2.85899935022742,0.14473684210526316,0.14473684210526316,-0.5968135392051833,-2.1957661425642327,-2.343570576690671,77,77,7,0.004548408057179987,0.09096816114359974,1.8193632228719943,0.09090909090909091,0.09090909090909091,-0.5892194476116819,2.1895013023117564,2.446118982757876,1257,0.8167641325536062,0.056343422053327506,0.062470238963405894
US_ENERGY,CN_FINANCIALS,US,CN,Energy,Financials,XLE,510230.SS,False,True,1539,0.09272713463498178,0.08409470893216019,0.05,76,76,11,0.007147498375568551,0.142949967511371,2.85899935022742,0.14473684210526316,0.14473684210526316,-0.5713775614039507,-2.4928944381604166,-2.1204164326098813,77,77,6,0.003898635477582846,0.07797270955165692,1.559454191033138,0.07792207792207792,0.07792207792207792,-0.6264111528161608,2.431986915092589,2.6083499199851636,1254,0.8148148148148148,0.027918217955046933,0.030969421838758372
US_SEMICONDUCTOR,CN_INTERNET,US,CN,Semiconductor,Internet,SMH,513050.SS,False,True,1541,0.14117481916528704,0.14482766581333129,0.05,77,77,11,0.007138221933809215,0.1427644386761843,2.8552887735236854,0.14285714285714285,0.14285714285714285,-0.5720792892839144,-2.4445578310225113,-1.8946952783790636,78,78,8,0.005191434133679429,0.10382868267358857,2.076573653471771,0.10256410256410256,0.10256410256410256,-0.6326627103648089,1.8124481799774141,2.368393646684304,1254,0.8137573004542504,0.10677092166377154,0.10588264217651402
US_NEW_ENERGY,CN_INTERNET,US,CN,New Energy,Internet,QCLN,513050.SS,False,True,1541,0.16199533412649395,0.15825553030283904,0.05,77,77,11,0.007138221933809215,0.1427644386761843,2.8552887735236854,0.14285714285714285,0.14285714285714285,-0.5014566391158145,-2.410477806338543,-2.0388738845397736,78,78,5,0.003244646333549643,0.06489292667099286,1.297858533419857,0.0641025641025641,0.0641025641025641,-0.6609189090743415,2.391332596786129,2.5514920196320006,1252,0.8124594419208306,0.1146818684404122,0.11573129783453097
CN_NEW_ENERGY,CN_ENERGY,CN,CN,New Energy,Energy,515030.SS,159945.SZ,False,False,1497,0.15106616616761387,0.15817335033474844,0.05,74,74,10,0.006680026720106881,0.1336005344021376,2.672010688042752,0.13513513513513514,0.13513513513513514,-0.5075053111825975,-2.0786969774998987,-1.9717203873074507,75,75,4,0.0026720106880427524,0.053440213760855046,1.0688042752171008,0.05333333333333334,0.05333333333333334,-0.6330272708784982,2.7496207659614127,3.351450562728046,1218,0.8136272545090181,0.10891569319179588,0.11618419539729037
US_SEMICONDUCTOR,CN_REAL_ESTATE_CHAIN,US,CN,Semiconductor,Real Estate Chain,SMH,512200.SS,False,True,1539,0.02435908850705177,0.06439821822752491,0.05,76,76,10,0.00649772579597141,0.1299545159194282,2.5990903183885634,0.13157894736842105,0.13157894736842105,-0.6474328890510326,-2.1685222281636034,-1.210620532459586,77,77,8,0.005198180636777128,0.10396361273554255,2.0792722547108506,0.1038961038961039,0.1038961038961039,-0.2868882174344729,2.300426887412258,1.334540137892596,1256,0.816114359974009,0.05476689406495319,0.055965063934402696
US_HEALTHCARE,CN_REAL_ESTATE_CHAIN,US,CN,Healthcare,Real Estate Chain,XLV,512200.SS,False,True,1539,-0.06413467070750448,0.008247685059676026,0.05,76,76,10,0.00649772579597141,0.1299545159194282,2.5990903183885634,0.13157894736842105,0.13157894736842105,-0.2843252019768551,-2.103573004379681,-1.2291787089331858,77,77,6,0.003898635477582846,0.07797270955165692,1.559454191033138,0.07792207792207792,0.07792207792207792,-0.4804182227484973,2.049100751704174,1.4338130241733795,1258,0.8174139051332033,-0.008079397775039769,-0.018555829673357525
US_HEALTHCARE,CN_INDUSTRIALS,US,CN,Healthcare,Industrials,XLV,512660.SS,False,True,1539,0.041748068263229986,0.02296903546646891,0.05,76,76,10,0.00649772579597141,0.1299545159194282,2.5990903183885634,0.13157894736842105,0.13157894736842105,-0.6022123579350552,-2.140028316228386,-2.0422885380790694,77,77,7,0.004548408057179987,0.09096816114359974,1.8193632228719943,0.09090909090909091,0.09090909090909091,-0.6540999597897739,2.0557794827302014,2.53032840512063,1258,0.8174139051332033,0.01489286596798977,0.010190077982082246
US_MATERIALS,CN_UTILITIES,US,CN,Materials,Utilities,XLB,159611.SZ,False,True,978,0.0672142605610039,0.0828285160161368,0.05,48,48,6,0.006134969325153374,0.12269938650306748,2.4539877300613493,0.125,0.125,-0.6771645907155297,-2.015347446906354,-2.057813845929011,49,49,1,0.0010224948875255625,0.02044989775051125,0.4089979550102249,0.02040816326530612,0.02040816326530612,-0.6451538868040191,2.8844112602240286,3.028057863646214,798,0.8159509202453987,0.06285382238671654,0.06809425216299293
